0533;0.00000000000000000000000000000000000000046025788190595
0537;0.000000000000000000000000000000000000000460263487099808
0573;0.000000000000000000000000000000000000000461692811533419
0577;0.000000000000000000000000000000000000000461698416727276
0583;0.000000000000000000000000000000000000000462051543940286
0587;0.000000000000000000000000000000000000000462057149134144
1353;0.0000000000000000000000000000000000000240644957252532
1357;0.0000000000000000000000000000000000000240645069356409
1733;0.0000000000000000000000000000000000000247977447648896
1737;0.0000000000000000000000000000000000000247977559752773
1753;0.0000000000000000000000000000000000000247991796945171
1755;0.0000000000000000000000000000000000000247991852997109
1757;0.0000000000000000000000000000000000000247991909049048
1771;0.0000000000000000000000000000000000000248006090189507
1773;0.0000000000000000000000000000000000000248006146241446
1775;0.0000000000000000000000000000000000000248006202293384
1777;0.0000000000000000000000000000000000000248006258345323
1779;0.0000000000000000000000000000000000000248006314397261
2353;0.0000000000000000000000000000000000000962579829010126
2357;0.0000000000000000000000000000000000000962580277425635
2713;0.0000000000000000000000000000000000000991852393410486
2717;0.0000000000000000000000000000000000000991852841825994
2723;0.0000000000000000000000000000000000000991881092003035
2727;0.0000000000000000000000000000000000000991881540418544
2733;0.0000000000000000000000000000000000000991909790595585
2737;0.0000000000000000000000000000000000000991910239011093
2753;0.0000000000000000000000000000000000000991967187780683
2757;0.0000000000000000000000000000000000000991967636196192
2771;0.0000000000000000000000000000000000000992024360758028
2773;0.0000000000000000000000000000000000000992024584965782
2775;0.0000000000000000000000000000000000000992024809173536
2777;0.0000000000000000000000000000000000000992025033381291
2779;0.0000000000000000000000000000000000000992025257589045
2791;0.0000000000000000000000000000000000000992081757943127
2793;0.0000000000000000000000000000000000000992081982150881
2795;0.0000000000000000000000000000000000000992082206358635
2797;0.0000000000000000000000000000000000000992082430566389
2799;0.0000000000000000000000000000000000000992082654774144
3353;0.00000000000000000000000000000000000038503193160405
3355;0.000000000000000000000000000000000000385032021287152
3357;0.000000000000000000000000000000000000385032110970254
3533;0.000000000000000000000000000000000000390886444484122
3535;0.000000000000000000000000000000000000390886534167224
3537;0.000000000000000000000000000000000000390886623850326
3573;0.000000000000000000000000000000000000390932362232201
3577;0.000000000000000000000000000000000000390932541598405
3722;0.000000000000000000000000000000000000396752391959663
3724;0.000000000000000000000000000000000000396752481642765
3726;0.000000000000000000000000000000000000396752571325867
3728;0.000000000000000000000000000000000000396752661008968
3743;0.000000000000000000000000000000000000396775395675254
3745;0.000000000000000000000000000000000000396775485358355
3747;0.000000000000000000000000000000000000396775575041457
3763;0.000000000000000000000000000000000000396798354549293
3765;0.000000000000000000000000000000000000396798444232395
3767;0.000000000000000000000000000000000000396798533915497
3785;0.000000000000000000000000000000000000396821403106434
4533;0.00000000000000000000000000000000000156354577793649
4535;0.0000000000000000000000000000000000015635461366689
4537;0.0000000000000000000000000000000000015635464954013
4573;0.00000000000000000000000000000000000156372944892881
4577;0.00000000000000000000000000000000000156373016639362
5333;0.00000000000000000000000000000000000616014356368018
5337;0.00000000000000000000000000000000000616014643353943
5371;0.00000000000000000000000000000000000616087681271981
5373;0.00000000000000000000000000000000000616087824764944
5375;0.00000000000000000000000000000000000616087968257907
5377;0.00000000000000000000000000000000000616088111750869
5379;0.00000000000000000000000000000000000616088255243832
5553;0.00000000000000000000000000000000000625455045373059
5555;0.00000000000000000000000000000000000625455188866022
5557;0.00000000000000000000000000000000000625455332358985
5751;0.00000000000000000000000000000000000634858856686675
5752;0.00000000000000000000000000000000000634858928433156
5753;0.00000000000000000000000000000000000634859000179637
5755;0.000000000000000000000000000000000006348591436726
5757;0.00000000000000000000000000000000000634859287165563
5759;0.00000000000000000000000000000000000634859430658526
6535;0.0000000000000000000000000000000000250167381867023
6575;0.0000000000000000000000000000000000250196769225794
7535;0.000000000000000000000000000000000100066952746809
7537;0.000000000000000000000000000000000100066975705683
7573;0.000000000000000000000000000000000100078684731444
7575;0.000000000000000000000000000000000100078707690318
7577;0.000000000000000000000000000000000100078730649192
8355;0.000000000000000000000000000000000394272789798044
8532;0.000000000000000000000000000000000400267673233993
8534;0.000000000000000000000000000000000400267765069489
8536;0.000000000000000000000000000000000400267856904986
8538;0.000000000000000000000000000000000400267948740482
8575;0.00000000000000000000000000000000040031483076127
8633;0.000000000000000000000000000000000403276984689846
8637;0.000000000000000000000000000000000403277168360839
8671;0.000000000000000000000000000000000403323912628383
8672;0.000000000000000000000000000000000403323958546131
8673;0.000000000000000000000000000000000403324004463879
8674;0.000000000000000000000000000000000403324050381627
8675;0.000000000000000000000000000000000403324096299375
8676;0.000000000000000000000000000000000403324142217124
8677;0.000000000000000000000000000000000403324188134872
8771;0.000000000000000000000000000000000406333178166488
8773;0.000000000000000000000000000000000406333270001984
8775;0.000000000000000000000000000000000406333361837481
8777;0.000000000000000000000000000000000406333453672977
8779;0.000000000000000000000000000000000406333545508473
8985;0.000000000000000000000000000000000412363647857199
8995;0.000000000000000000000000000000000412375402800707
9533;0.00000000000000000000000000000000160107087660697
9535;0.00000000000000000000000000000000160107124394895
9537;0.00000000000000000000000000000000160107161129093
9572;0.0000000000000000000000000000000016012587720321
9574;0.00000000000000000000000000000000160125913937409
9576;0.00000000000000000000000000000000160125950671607
9578;0.00000000000000000000000000000000160125987405806
